store,websites,attribute_set,type,category_ids,sku,has_options,name,meta_title,meta_description,image,small_image,thumbnail,gallery,url_key,url_path,custom_design,page_layout,options_container,image_label,small_image_label,thumbnail_label,country_of_manufacture,gift_message_available,limited_stock,length,width,height,brand,manufacturer,shipping_length,shipping_width,shipping_height,capacity,short_name,special_shipping,special_price_case_qty,map,power_consumption,product_weight,compatible_products,warranty,status,visibility,enable_googlecheckout,inchoo_bestselling_product,new_product,description,short_description,meta_keyword,custom_layout_update,description_specs,description_related,description_addon_title,news_from_date,news_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,price,special_price,weight,color,tax_class_id,special_from_date,special_to_date,msrp_enabled,msrp_display_actual_price_type,msrp,is_recurring,product_help_units,product_help_cases,product_help_intro1,product_help_intro2,product_help_happy,product_help_unhappy1,product_help_unhappy2,associated,_associated_sku
admin,base,Default,grouped,"17,18,20,26,28,100",AI-VEGACOLOR,1,Vega Color LED Module,Vega Color LED Module by AI,AquaIllumination Vega Color LED Module. With built-in wireless control capabilities connect wirelessly to the New Controller or Director platform with ease and freedom. No longer are effects isolated to a group of colors or modules and with LED-level sequ,/a/i/ai_vega_black_27_1.jpg,/a/i/ai_vega_black_27_1.jpg,/a/i/ai_vega_black_27_1.jpg,"/ai/ai_vega_black.jpg,/ai/ai_vega_white.jpg,/ai/ai_vega_color_chart.jpg,/ai/ai_vega_dimensions.jpg",vega-color-led-module,vega-color-led-module.html,,,Block after Info Column,,,,,,0,,,,AquaIllumination,AquaIllumination,,,,,,,,,,,,,Enabled,"Catalog, Search",Yes,,,"<p>AquaIllumination Vega Color LED Module<br /><br /><strong>Product Includes:</strong><br />- AquaIllumination Vega Color LED Module<br />- Power Supply w/ US Plug<br />- Quick Start Guide<br /><br /><strong>Product Specifications:</strong><br />- LED Configuration:<br />&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;4x Cree XM-L Cool White<br />&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;6x Cree XP-E Royal Blue<br />&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;4x Cree XP-E Blue<br />&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;4x OSRAM OLSON Deep Blue<br />&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;1x Cree XP-E Green<br />&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;1x OSRAM OLSON Deep Red<br />- Available Body Colors: White or Black<br />- Warranty: 1-Year Manufacturer Warranty w/ completed product registration<br /><br /><strong>Product Highlights: </strong><br />1. Wireless Control: With built-in wireless control capabilities connect wirelessly to the New Controller or Director platform with ease and freedom.<br />2. Independence: No longer are effects isolated to a group of colors or modules and with LED-level sequencing weather effects are even more realistic. Clouds sweep across the tank and lightning streaks and zigzags along the modules.<br />3. Endless Color: Have a color or spectral requirement? The exclusive PowerPuck&trade; system allows each Vega module to be customized to the specific needs of each user. (Custom PowerPucks&trade; sold exclusively by AI. Additional charges apply.)<br />4. Upgradeable - Modular design allows end user to increase the length of the fixture or upgrade to the latest in LED lamp technology.<br /><br /><strong>General Sizing Guideline:</strong><br />- Recommended Tank Length: at 8â€ or more above the top of the tank a single module is capable of covering a tank length of approximately 24â€.<br />- Recommended Tank Depth: up to 30"" with proper placement of corals.<br />- Recommended Tank Width: up to 30"" with proper placement of corals.<br /><br /><strong>Power Supply Specifications:</strong><br />- Power Consumption: Up to 95W at full intensity.<br />- PFC &gt; 0.9<br />- Input Range: 100 - 240VAC / 50-60Hz<br />- Dimensions: 5.9"" x 2.1"" x 1.3"" (L x W x H)<br />- DC Cable Length: 10 feet<br />- Regulatory Compliance (Meets Requirements/Limits): UL, CE &amp; RoHS</p>
",Connect wirelessly to the New Controller or Director with ease and freedom. Individual LED-level sequencing. Includes green and red LED's.,,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Vega Color LED Module,0,grouped,,,,,,,,,,,,,,,,,,,,,"AI-VEGACOLOR-AI3001,AI-VEGACOLOR-AI3003","AI-VEGACOLOR-AI3001,AI-VEGACOLOR-AI3003"
admin,base,Default,simple,,AI-VEGACOLOR-AI3001,1,AquaIllumination Vega Color LED Module w/ Power Supply - White Body,,,/aquaillumination/ai_vega_white.jpg,,,"/aquaillumination/ai_vega_white.jpg,/aquaillumination/ai_vega_color_chart.jpg,/aquaillumination/ai_vega_dimensions.jpg",aquaillumination-vega-color-led-module-w-power-supply-white-body,aquaillumination-vega-color-led-module-w-power-supply-white-body.html,,,Block after Info Column,,,,,,24,11.9,5.4,1.6,AI,AquaIllumination,13.3,8.4,2.3,,Vega Color White,,,,,6,,1 Year Manufacturer's,Disabled,"Catalog, Search",Yes,,,"AquaIllumination Vega Color LED Module - White Body<br /><br /><strong>Product Includes:</strong><br />- AquaIllumination Vega Color LED Module with White Body<br />- Power Supply w/ US Plug<br />- Quick Start Guide<br /><br /><strong>Product Specifications:</strong><br />- LED Configuration:<br />&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;4x Cree XM-L Cool White<br />&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;6x Cree XP-E Royal Blue<br />&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;4x Cree XP-E Blue<br />&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;4x OSRAM OLSON Deep Blue<br />&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;1x Cree XP-E Green<br />&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;1x OSRAM OLSON Deep Red<br />- Available Body Colors: White or Black<br />- Warranty: 1-Year Manufacturer Warranty w/ completed product registration<br /><br /><strong>Product Highlights: </strong><br />1. Wireless Control: With built-in wireless control capabilities connect wirelessly to the New Controller or Director platform with ease and freedom.<br />2. Independence: No longer are effects isolated to a group of colors or modules and with LED-level sequencing weather effects are even more realistic. Clouds sweep across the tank and lightning streaks and zigzags along the modules.<br />3. Endless Color: Have a color or spectral requirement? The exclusive PowerPuck&trade; system allows each Vega module to be customized to the specific needs of each user. (Custom PowerPucks&trade; sold exclusively by AI. Additional charges apply.)<br />4. Upgradeable - Modular design allows end user to increase the length of the fixture or upgrade to the latest in LED lamp technology.<br /><br /><strong>General Sizing Guideline:</strong><br />- Recommended Tank Length: at 8   or more above the top of the tank a single module is capable of covering a tank length of approximately 24  .<br />- Recommended Tank Depth: up to 30"" with proper placement of corals.<br />- Recommended Tank Width: up to 30"" with proper placement of corals.<br /><br /><strong>Power Supply Specifications:</strong><br />- Power Consumption: Up to 95W at full intensity.<br />- PFC &gt; 0.9<br />- Input Range: 100 - 240VAC / 50-60Hz<br />- Dimensions: 5.9"" x 2.1"" x 1.3"" (L x W x H)<br />- DC Cable Length: 10 feet<br />- Regulatory Compliance (Meets Requirements/Limits): UL, CE &amp; RoHS</p><p><img title=""AI Vega Color Chart"" src=""{{media url=""wysiwyg/ai_vega_color_chart.jpg""}}"" alt=""AI Vega Color Chart"" /></p><p><img title=""AI Vega Dimensions"" src=""{{media url=""wysiwyg/ai_vega_dimensions.jpg""}}"" alt=""AI Vega Dimensions"" /></p>","State-of-the-art lighting system with wireless control capabilities, near limitless color possibilities and individual LED sequencing.",,,,,,,,,,24,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,AquaIllumination Vega Color LED Module w/ Power Supply - White Body,0,simple,,,499,,6,,Taxable Goods,,,,,,,,,,,,,,,
admin,base,Default,simple,,AI-VEGACOLOR-AI3003,1,AquaIllumination Vega Color LED Module w/ Power Supply - Black Body ,,,/aquaillumination/ai_vega_black.jpg,,,"/aquaillumination/ai_vega_black.jpg,/aquaillumination/ai_vega_color_chart.jpg,/aquaillumination/ai_vega_dimensions.jpg",aquaillumination-vega-color-led-module-w-power-supply-black-body,aquaillumination-vega-color-led-module-w-power-supply-black-body.html,,,Block after Info Column,,,,,,48,11.9,5.4,1.6,AI,AquaIllumination,13.3,8.4,2.3,,Vega Color Black,,,,,6,,1 Year Manufacturer's,Disabled,"Catalog, Search",Yes,,,"AquaIllumination Vega Color LED Module - Black Body<br /><br /><strong>Product Includes:</strong><br />- AquaIllumination Vega Color LED Module with Black Body<br />- Power Supply w/ US Plug<br />- Quick Start Guide<br /><br /><strong>Product Specifications:</strong><br />- LED Configuration:<br />&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;4x Cree XM-L Cool White<br />&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;6x Cree XP-E Royal Blue<br />&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;4x Cree XP-E Blue<br />&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;4x OSRAM OLSON Deep Blue<br />&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;1x Cree XP-E Green<br />&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;1x OSRAM OLSON Deep Red<br />- Available Body Colors: White or Black<br />- Warranty: 1-Year Manufacturer Warranty w/ completed product registration<br /><br /><strong>Product Highlights: </strong><br />1. Wireless Control: With built-in wireless control capabilities connect wirelessly to the New Controller or Director platform with ease and freedom.<br />2. Independence: No longer are effects isolated to a group of colors or modules and with LED-level sequencing weather effects are even more realistic. Clouds sweep across the tank and lightning streaks and zigzags along the modules.<br />3. Endless Color: Have a color or spectral requirement? The exclusive PowerPuck   system allows each Vega module to be customized to the specific needs of each user. (Custom PowerPucks   sold exclusively by AI. Additional charges apply.)<br />4. Upgradeable - Modular design allows end user to increase the length of the fixture or upgrade to the latest in LED lamp technology.<br /><br /><strong>General Sizing Guideline:</strong><br />- Recommended Tank Length: at 8   or more above the top of the tank a single module is capable of covering a tank length of approximately 24  .<br />- Recommended Tank Depth: up to 30"" with proper placement of corals.<br />- Recommended Tank Width: up to 30"" with proper placement of corals.<br /><br /><strong>Power Supply Specifications:</strong><br />- Power Consumption: Up to 95W at full intensity.<br />- PFC > 0.9<br />- Input Range: 100 - 240VAC / 50-60Hz<br />- Dimensions: 5.9"" x 2.1"" x 1.3"" (L x W x H)<br />- DC Cable Length: 10 feet<br />- Regulatory Compliance (Meets Requirements/Limits): UL, CE & RoHS<p><img title=""AI Vega Color Chart"" src=""{{media url=""wysiwyg/ai_vega_color_chart.jpg""}}"" alt=""AI Vega Color Chart"" /></p><p><img title=""AI Vega Dimensions"" src=""{{media url=""wysiwyg/ai_vega_dimensions.jpg""}}"" alt=""AI Vega Dimensions"" /></p>","State-of-the-art lighting system with wireless control capabilities, near limitless color possibilities and individual LED sequencing.",,,,,,,,,,50,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,AquaIllumination Vega Color LED Module w/ Power Supply - Black Body ,0,simple,,,499,,6,,Taxable Goods,,,,,,,,,,,,,,,
