"","78,82,86,157,161,165","Enabled","admin","0.0000","None"
"","78,82,86,157,161,165","Enabled","admin","0.0000","None"
"","79,83,87,158,162,166","Enabled","admin","0.0000","None"
"","79,83,87,158,162,166","Enabled","admin","0.0000","None"
"","78,82,86,157,161,165","Enabled","admin","0.0000","None"
"","78,82,86,157,161,165","Enabled","admin","0.0000","None"
"","79,83,87,158,162,166","Enabled","admin","0.0000",""
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","79,83,87,158,162,166","Enabled","admin","0.0000","None"
"","79,83,87,158,162,166","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","79,83,87,158,162,166","Enabled","admin","0.0000","None"
"","56,58,145,150,152","Enabled","admin","0.0000",""
"","59,153","Enabled","admin","354.0000","None"
"","92,131","Enabled","admin","0.0000",""
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","4.0000","None"
"","92,131","Enabled","admin","7.0000","None"
"","92,131","Enabled","admin","18.0000","None"
"","92,131","Enabled","admin","7.0000","None"
"","92,131","Enabled","admin","11.0000","None"
"","92,131","Enabled","admin","23.0000","None"
"","92,131","Enabled","admin","32.0000","None"
"","92,131","Enabled","admin","1.0000","None"
"","92,131","Enabled","admin","3.0000","None"
"","92,131","Enabled","admin","6.0000","None"
"","92,131","","admin","0.0000",""
"","","Enabled","admin","3.0000","None"
"","","Enabled","admin","15.0000","None"
"","92,131","Enabled","admin","0.0000",""
"","","Enabled","admin","1.0000","None"
"","","Enabled","admin","3.0000","None"
"","","Enabled","admin","2.0000","None"
"","92,131","Enabled","admin","5.0000","None"
"","92,131","Enabled","admin","0.0000",""
"","","Enabled","admin","2.0000","None"
"","","Enabled","admin","2.0000","None"
"","","Enabled","admin","4.0000","None"
"","","Enabled","admin","1.0000","None"
"","92,131","Enabled","admin","8.0000","None"
"","92,131","Enabled","admin","26.0000","None"
"","92,131","Enabled","admin","0.0000",""
"","","Enabled","admin","3.0000","None"
"","","Enabled","admin","3.0000","None"
"","","Enabled","admin","2.0000","None"
"","91,130","Enabled","admin","0.0000",""
"","","Enabled","admin","4.0000","None"
"","","Enabled","admin","4.0000","None"
"","91,130","Enabled","admin","13.0000","None"
"","91,130","Enabled","admin","7.0000","None"
"","91,130","Enabled","admin","4.0000","None"
"","91,130","Enabled","admin","0.0000",""
"","","Enabled","admin","6.0000","None"
"","","Enabled","admin","5.0000","None"
"","91,130","Enabled","admin","0.0000",""
"","","Enabled","admin","2.0000","None"
"","","Enabled","admin","2.0000","None"
"","91,130","Enabled","admin","0.0000",""
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","23,46,50,118,122,126,172,173","Enabled","admin","0.0000",""
"","","Enabled","admin","7.0000","None"
"","","Enabled","admin","17.0000","None"
"","1,72,173","Enabled","admin","0.0000",""
"","","Enabled","admin","16.0000","None"
"","","Enabled","admin","47.0000","None"
"","","Enabled","admin","25.0000","None"
"","","Enabled","admin","7.0000","None"
"","1,72,173","Enabled","admin","0.0000",""
"","","Enabled","admin","4.0000","None"
"","","Enabled","admin","1.0000","None"
"","","Enabled","admin","2.0000","None"
"","","Enabled","admin","2.0000","None"
"","1,72,173","Enabled","admin","20.0000","None"
"","1,72,173","Enabled","admin","61.0000","None"
"","51,127,172,173","Enabled","admin","14.0000","None"
"","24,47,119,123","Enabled","admin","0.0000",""
"","","Enabled","admin","15.0000","None"
"","","Enabled","admin","21.0000","None"
"","1,72,173","Enabled","admin","0.0000",""
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","1.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","3.0000","None"
"","","Enabled","admin","4.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","2.0000","None"
"","","Enabled","admin","3.0000","None"
"","43,48,49,115,124,125","Enabled","admin","0.0000",""
"","47,51,123,127","Enabled","admin","0.0000",""
"","","Enabled","admin","18.0000","None"
"","","Enabled","admin","8.0000","None"
"","","Enabled","admin","7.0000","None"
"","","Enabled","admin","19.0000","None"
"","47,51,123,127","Enabled","admin","13.0000","None"
"","","Enabled","admin","325.0000","None"
"","","Enabled","admin","85.0000","None"
"","","Enabled","admin","100.0000","None"
"","","Enabled","admin","4.0000","None"
"","","Enabled","admin","3.0000","None"
"","","Enabled","admin","4.0000","None"
"","47,51,123,127","Enabled","admin","0.0000",""
"","","Enabled","admin","31.0000","None"
"","","Enabled","admin","12.0000","None"
"","24,47,51,119,123,127,172,173","Enabled","admin","0.0000",""
"","","Enabled","admin","12.0000","None"
"","","Enabled","admin","6.0000","None"
"","43,44,45,115,120,121","Enabled","admin","0.0000",""
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","9.0000","None"
"","","Enabled","admin","3.0000","None"
"","","Enabled","admin","2.0000","None"
"","","Enabled","admin","7.0000","None"
"","","Enabled","admin","6.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","3.0000","None"
"","47,123","Enabled","admin","5.0000","None"
"","47,51,123,127","Enabled","admin","0.0000",""
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","2.0000","None"
"","","Enabled","admin","2.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","2.0000","None"
"","","Enabled","admin","2.0000","None"
"","20,21,22,115,116,117","Enabled","admin","0.0000",""
"","","Enabled","admin","4.0000","None"
"","","Enabled","admin","4.0000","None"
"","","Enabled","admin","4.0000","None"
"","","Enabled","admin","4.0000","None"
"","","Enabled","admin","7.0000","None"
"","","Enabled","admin","6.0000","None"
"","","Enabled","admin","0.0000","None"
"","","Enabled","admin","0.0000","None"
"","17,32,34,104,106","Enabled","admin","0.0000","None"
"","17,20,32,33,104,105","Enabled","admin","0.0000",""
"","","Enabled","admin","7.0000","None"
"","","Enabled","admin","26.0000","None"
"","37,42,109,114","Enabled","admin","0.0000",""
"","","Enabled","admin","27.0000","None"
"","","Enabled","admin","14.0000","None"
"","","Enabled","admin","36.0000","None"
