"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","gallery","url_key","url_path","options_container","image_label","small_image_label","thumbnail_label","limited_stock","manufacturer","visibility","inchoo_bestselling_product","new_product","description","short_description","meta_keyword","custom_layout_update","news_from_date","news_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","msrp_enabled","msrp_display_actual_price_type","price","special_price","weight","minimal_price","msrp","special_from_date","special_to_date","page_layout","country_of_manufacture","gift_message_available","length","width","height","brand","shipping_length","shipping_width","shipping_height","capacity","short_name","special_shipping","special_price_case_qty","map","power_consumption","product_weight","compatible_products","warranty","product_help_units","product_help_cases","status","enable_googlecheckout","description_specs","description_related","description_addon_title","product_help_intro1","product_help_intro2","product_help_happy","product_help_unhappy1","product_help_unhappy2","tax_class_id","is_recurring","custom_design","color"
"admin","base","Default","simple","","ATI3007","1","ATI 36"" 6x39W SunPower High-Output T5 Fixture","","","/a/t/ati_sunpower_6_bulb_kit_32_1_6.jpg","/a/t/ati_sunpower_6_bulb_kit_32_1_6.jpg","/a/t/ati_sunpower_6_bulb_kit_32_1_6.jpg","/ati/ati_sunpower_6_bulb_kit.jpg,/ati/ati_sunpower_6_bulb_underside.jpg","ati-36-6x39w-sunpower-high-output-t5-fixture","ati-36-6x39w-sunpower-high-output-t5-fixture.html","Block after Info Column","","","","2","ATI","Catalog, Search","","","ATI 36&quot; 6x39W SunPower T5 High-Output Fixture complete with individual parabolic-style reflectors for each bulb made from silver-coated 98% reflective German-made aluminum, active cooling system w/ 2 fans, built-in electronic ballasts, acrylic shield, two 10 ft power-cords and a sleek, adjustable &quot;Grip-Lock&quot; style hanging kit. (Bulbs sold separately.)<br /><br />Common Sizing Guideline: soft coral tanks up to 115 gallons, mixed reef tanks up to 95 gallons and SPS dominated tanks up to 80 gallons. Recommended Tank Depth: up to 30&quot; with carefully planned placement of corals. Power Consumption: approximately 234 Watts. Warranty: 1-Year Manufacturer's Limited Warranty.<br /><br /><strong>1. Unbeatable Performance:</strong> Superior design and high-end components produce 50% more light than most other equally sized T5 fixtures. Active cooling system allows bulbs to run at a more optimal temperature improving both bulb output and bulb life.<br /><strong>2. Energy Efficient:</strong> Produces up to 50% more light than most other equally sized T5 fixtures without using more energy.<br /><strong>3. Contemporary Design:</strong> Slim, silver colored body is lightweight, durable, rust-proof and just 2.1&quot; high. All components including the T5 ballasts are enclosed inside the fixture housing. The only items external to the fixture are a small junction box, 2 power-cords and an AC-DC Adapter to power the fans.<br /><strong>4. Independent Lamp Control:</strong> Fixture is wired with 2 bulbs on one power-cord and the other bulbs on the other allowing for independent control and dawn-dusk simulation.<br /><strong>5. Quiet, Cool Operation:</strong> Runs cool and produces virtually no noise.","A favorite among hobbyists who want top-of-the-line performance at a lower cost. ","","","","","","","3.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","ATI 36"" 6x39W SunPower High-Output T5 Fixture","0","simple","","","","","469.9500","","19.0000","","","","","","","","35","13.4","2.1","ATI","40","18","8","50-120 gallons","36"" 6x39W","","","469.95","","18","","1 Year Manufacturer's","","","Enabled","Yes","","","","","","","","","Taxable Goods","","",""
"admin","base","Default","simple","","ATI3008","1","ATI 36"" 8x39W SunPower High-Output T5 Fixture","","","/a/t/ati_sunpower_6_bulb_kit_33_1_6.jpg","/a/t/ati_sunpower_6_bulb_kit_33_1_6.jpg","/a/t/ati_sunpower_6_bulb_kit_33_1_6.jpg","/ati/ati_sunpower_6_bulb_kit.jpg,/ati/ati_sunpower_6_bulb_underside.jpg","ati-36-8x39w-sunpower-high-output-t5-fixture","ati-36-8x39w-sunpower-high-output-t5-fixture.html","Block after Info Column","","","","2","ATI","Catalog, Search","","","ATI 36&quot; 8x39W SunPower T5 High-Output Fixture complete with individual parabolic-style reflectors for each bulb made from silver-coated 98% reflective German-made aluminum, active cooling system w/ 2 fans, built-in electronic ballasts, acrylic shield, two 10 ft power-cords and a sleek, adjustable &quot;Grip-Lock&quot; style hanging kit. (Bulbs sold separately.)<br /><br />Common Sizing Guideline: soft coral tanks up to 160 gallons, mixed reef tanks up to 125 gallons and SPS dominated tanks up to 105 gallons. Recommended Tank Depth: up to 30&quot; with carefully planned placement of corals. Power Consumption: approximately 312 Watts. Warranty: 1-Year Manufacturer's Limited Warranty.<br /><br /><strong>1. Unbeatable Performance:</strong> Superior design and high-end components produce 50% more light than most other equally sized T5 fixtures. Active cooling system allows bulbs to run at a more optimal temperature improving both bulb output and bulb life.<br /><strong>2. Energy Efficient:</strong> Produces up to 50% more light than most other equally sized T5 fixtures without using more energy.<br /><strong>3. Contemporary Design:</strong> Slim, silver colored body is lightweight, durable, rust-proof and just 2.1&quot; high. All components including the T5 ballasts are enclosed inside the fixture housing. The only items external to the fixture are a small junction box, 2 power-cords and an AC-DC Adapter to power the fans.<br /><strong>4. Independent Lamp Control:</strong> Fixture is wired with 2 bulbs on one power-cord and the other bulbs on the other allowing for independent control and dawn-dusk simulation.<br /><strong>5. Quiet, Cool Operation:</strong> Runs cool and produces virtually no noise.","A favorite among hobbyists who want top-of-the-line performance at a lower cost. ","","","","","","","4.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","ATI 36"" 8x39W SunPower High-Output T5 Fixture","0","simple","","","","","549.9500","","23.0000","","","","","","","","35","17.5","2.1","ATI","40","22","8","60-160 gallons","36"" 8x39W","","","549.95","","22","","1 Year Manufacturer's","","","Enabled","Yes","","","","","","","","","Taxable Goods","","",""
"admin","base","Default","simple","","ATI3009","1","ATI 48"" 4x54W SunPower High-Output T5 Fixture","","","/a/t/ati_sunpower_6_bulb_kit_34_6.jpg","/a/t/ati_sunpower_6_bulb_kit_34_6.jpg","/a/t/ati_sunpower_6_bulb_kit_34_6.jpg","/ati/ati_sunpower_4_bulb_kit.jpg,/ati/ati_sunpower_4_bulb_underside.jpg","ati-48-4x54w-sunpower-high-output-t5-fixture","ati-48-4x54w-sunpower-high-output-t5-fixture.html","Block after Info Column","","","","2","ATI","Catalog, Search","","","ATI 48&quot; 4x54W SunPower T5 High-Output Fixture complete with individual parabolic-style reflectors for each bulb made from silver-coated 98% reflective German-made aluminum, active cooling system w/ 1 fan, built-in electronic ballasts, acrylic shield, two 10 ft power-cords and a sleek, adjustable &quot;Grip-Lock&quot; style hanging kit. (Bulbs sold separately.)<br /><br />Common Sizing Guideline: soft coral tanks up to 110 gallons, mixed reef tanks up to 85 gallons and SPS dominated tanks up to 70 gallons. Recommended Tank Depth: up to 30&quot; with carefully planned placement of corals. Power Consumption: approximately 216 Watts. Warranty: 1-Year Manufacturer's Limited Warranty.<br /><br /><strong>1. Unbeatable Performance:</strong> Superior design and high-end components produce 50% more light than most other equally sized T5 fixtures. Active cooling system allows bulbs to run at a more optimal temperature improving both bulb output and bulb life.<br /><strong>2. Energy Efficient:</strong> Produces up to 50% more light than most other equally sized T5 fixtures without using more energy.<br /><strong>3. Contemporary Design:</strong> Slim, silver colored body is lightweight, durable, rust-proof and just 2.1&quot; high. All components including the T5 ballasts are enclosed inside the fixture housing. The only items external to the fixture are a small junction box, 2 power-cords and an AC-DC Adapter to power the fans.<br /><strong>4. Independent Lamp Control:</strong> Fixture is wired with 2 bulbs on one power-cord and the other bulbs on the other allowing for independent control and dawn-dusk simulation.<br /><strong>5. Quiet, Cool Operation:</strong> Runs cool and produces virtually no noise.","A favorite among hobbyists who want top-of-the-line performance at a lower cost. ","","","","","","","2.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","ATI 48"" 4x54W SunPower High-Output T5 Fixture","0","simple","","","","","434.9500","","19.0000","","","","","","","","47","9.4","2.1","ATI","52","18","8","40-110 gallons","48"" 4x54W","","","434.95","","18","","1 Year Manufacturer's","","","Enabled","Yes","","","","","","","","","Taxable Goods","","",""
"admin","base","Default","simple","","ATI3011","1","ATI 48"" 6x54W SunPower High-Output T5 Fixture","","","/a/t/ati_sunpower_6_bulb_kit_35_1_6.jpg","/a/t/ati_sunpower_6_bulb_kit_35_1_6.jpg","/a/t/ati_sunpower_6_bulb_kit_35_1_6.jpg","/ati/ati_sunpower_6_bulb_kit.jpg,/ati/ati_sunpower_6_bulb_underside.jpg","ati-48-6x54w-sunpower-high-output-t5-fixture","ati-48-6x54w-sunpower-high-output-t5-fixture.html","Block after Info Column","","","","2","ATI","Catalog, Search","","","ATI 48&quot; 6x54W SunPower T5 High-Output Fixture complete with individual parabolic-style reflectors for each bulb made from silver-coated 98% reflective German-made aluminum, active cooling system w/ 2 fans, built-in electronic ballasts, acrylic shield, two 10 ft power-cords and a sleek, adjustable &quot;Grip-Lock&quot; style hanging kit. (Bulbs sold separately.)<br /><br />Common Sizing Guideline: soft coral tanks up to 160 gallons, mixed reef tanks up to 130 gallons and SPS dominated tanks up to 110 gallons. Recommended Tank Depth: up to 30&quot; with carefully planned placement of corals. Power Consumption: approximately 324 Watts. Warranty: 1-Year Manufacturer's Limited Warranty.<br /><br /><strong>1. Unbeatable Performance:</strong> Superior design and high-end components produce 50% more light than most other equally sized T5 fixtures. Active cooling system allows bulbs to run at a more optimal temperature improving both bulb output and bulb life.<br /><strong>2. Energy Efficient:</strong> Produces up to 50% more light than most other equally sized T5 fixtures without using more energy.<br /><strong>3. Contemporary Design:</strong> Slim, silver colored body is lightweight, durable, rust-proof and just 2.1&quot; high. All components including the T5 ballasts are enclosed inside the fixture housing. The only items external to the fixture are a small junction box, 2 power-cords and an AC-DC Adapter to power the fans.<br /><strong>4. Independent Lamp Control:</strong> Fixture is wired with 2 bulbs on one power-cord and the other bulbs on the other allowing for independent control and dawn-dusk simulation.<br /><strong>5. Quiet, Cool Operation:</strong> Runs cool and produces virtually no noise.","A favorite among hobbyists who want top-of-the-line performance at a lower cost. ","","","","","","","3.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","ATI 48"" 6x54W SunPower High-Output T5 Fixture","0","simple","","","","","519.9500","","24.0000","","","","","","","","47","13.4","2.1","ATI","52","18","8","60-160 gallons","48"" 6x54W","","","519.95","","23","","1 Year Manufacturer's","","","Enabled","Yes","","","","","","","","","Taxable Goods","","",""
"admin","base","Default","simple","","ATI3012","1","ATI 48"" 8x54W SunPower High-Output T5 Fixture","","","/a/t/ati_sunpower_6_bulb_kit_36_1_6.jpg","/a/t/ati_sunpower_6_bulb_kit_36_1_6.jpg","/a/t/ati_sunpower_6_bulb_kit_36_1_6.jpg","/ati/ati_sunpower_6_bulb_kit.jpg,/ati/ati_sunpower_6_bulb_underside.jpg","ati-48-8x54w-sunpower-high-output-t5-fixture","ati-48-8x54w-sunpower-high-output-t5-fixture.html","Block after Info Column","","","","2","ATI","Catalog, Search","","","ATI 48&quot; 8x54W SunPower T5 High-Output Fixture complete with individual parabolic-style reflectors for each bulb made from silver-coated 98% reflective German-made aluminum, active cooling system w/ 2 fans, built-in electronic ballasts, acrylic shield, two 10 ft power-cords and a sleek, adjustable &quot;Grip-Lock&quot; style hanging kit. (Bulbs sold separately.)<br /><br />Common Sizing Guideline: soft coral tanks up to 215 gallons, mixed reef tanks up to 175 gallons and SPS dominated tanks up to 145 gallons. Recommended Tank Depth: up to 30&quot; with carefully planned placement of corals. Power Consumption: approximately 432 Watts. Warranty: 1-Year Manufacturer's Limited Warranty.<br /><br /><strong>1. Unbeatable Performance:</strong> Superior design and high-end components produce 50% more light than most other equally sized T5 fixtures. Active cooling system allows bulbs to run at a more optimal temperature improving both bulb output and bulb life.<br /><strong>2. Energy Efficient:</strong> Produces up to 50% more light than most other equally sized T5 fixtures without using more energy.<br /><strong>3. Contemporary Design:</strong> Slim, silver colored body is lightweight, durable, rust-proof and just 2.1&quot; high. All components including the T5 ballasts are enclosed inside the fixture housing. The only items external to the fixture are a small junction box, 2 power-cords and an AC-DC Adapter to power the fans.<br /><strong>4. Independent Lamp Control:</strong> Fixture is wired with 2 bulbs on one power-cord and the other bulbs on the other allowing for independent control and dawn-dusk simulation.<br /><strong>5. Quiet, Cool Operation:</strong> Runs cool and produces virtually no noise.","A favorite among hobbyists who want top-of-the-line performance at a lower cost. ","","","","","","","4.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","ATI 48"" 8x54W SunPower High-Output T5 Fixture","0","simple","","","","","617.9500","","31.0000","","","","","","","","47","17.5","2.1","ATI","52","22","8","90-220 gallons","48"" 8x54W","","","617.95","","30","","1 Year Manufacturer's","","","Enabled","Yes","","","","","","","","","Taxable Goods","","",""
"admin","base","Default","simple","","ATI3013","1","ATI 60"" 4x80W SunPower High-Output T5 Fixture","","","/a/t/ati_sunpower_6_bulb_kit_37_6.jpg","/a/t/ati_sunpower_6_bulb_kit_37_6.jpg","/a/t/ati_sunpower_6_bulb_kit_37_6.jpg","/ati/ati_sunpower_4_bulb_kit.jpg,/ati/ati_sunpower_4_bulb_underside.jpg","ati-60-4x80w-sunpower-high-output-t5-fixture","ati-60-4x80w-sunpower-high-output-t5-fixture.html","Block after Info Column","","","","2","ATI","Catalog, Search","No","No","ATI 60&quot; 4x80W SunPower T5 High-Output Fixture complete with individual parabolic-style reflectors for each bulb made from silver-coated 98% reflective German-made aluminum, active cooling system w/ 1 fan, built-in electronic ballasts, acrylic shield, two 10 ft power-cords and a sleek, adjustable &quot;Grip-Lock&quot; style hanging kit. (Bulbs sold separately.)<br /><br />Common Sizing Guideline: soft coral tanks up to 160 gallons, mixed reef tanks up to 130 gallons and SPS dominated tanks up to 105 gallons. Recommended Tank Depth: up to 30&quot; with carefully planned placement of corals. Power Consumption: approximately 320 Watts. Warranty: 1-Year Manufacturer's Limited Warranty.<br /><br /><strong>1. Unbeatable Performance:</strong> Superior design and high-end components produce 50% more light than most other equally sized T5 fixtures. Active cooling system allows bulbs to run at a more optimal temperature improving both bulb output and bulb life.<br /><strong>2. Energy Efficient:</strong> Produces up to 50% more light than most other equally sized T5 fixtures without using more energy.<br /><strong>3. Contemporary Design:</strong> Slim, silver colored body is lightweight, durable, rust-proof and just 2.1&quot; high. All components including the T5 ballasts are enclosed inside the fixture housing. The only items external to the fixture are a small junction box, 2 power-cords and an AC-DC Adapter to power the fans.<br /><strong>4. Independent Lamp Control:</strong> Fixture is wired with 2 bulbs on one power-cord and the other bulbs on the other allowing for independent control and dawn-dusk simulation.<br /><strong>5. Quiet, Cool Operation:</strong> Runs cool and produces virtually no noise.","A favorite among hobbyists who want top-of-the-line performance at a lower cost. ","","","","","","","2.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","ATI 60"" 4x80W SunPower High-Output T5 Fixture","0","simple","","","Use config","Use config","464.9500","","22.0000","","","","","No layout updates"," ","No","58.5","9.4","2.1","ATI","63","18","8","60-160 gallons","60"" 4x80W","","","464.95","","21","","1 Year Manufacturer's","","","Enabled","Yes","","","","","","","","","Taxable Goods","No","",""
"admin","base","Default","simple","","ATI3015","1","ATI 60"" 6x80W SunPower High-Output T5 Fixture","","","/a/t/ati_sunpower_6_bulb_kit_38_1_6.jpg","/a/t/ati_sunpower_6_bulb_kit_38_1_6.jpg","/a/t/ati_sunpower_6_bulb_kit_38_1_6.jpg","/ati/ati_sunpower_6_bulb_kit.jpg,/ati/ati_sunpower_6_bulb_underside.jpg","ati-60-6x80w-sunpower-high-output-t5-fixture","ati-60-6x80w-sunpower-high-output-t5-fixture.html","Block after Info Column","","","","2","ATI","Catalog, Search","","","ATI 60&quot; 6x80W SunPower T5 High-Output Fixture complete with individual parabolic-style reflectors for each bulb made from silver-coated 98% reflective German-made aluminum, active cooling system w/ 2 fans, built-in electronic ballasts, acrylic shield, two 10 ft power-cords and a sleek, adjustable &quot;Grip-Lock&quot; style hanging kit. (Bulbs sold separately.)<br /><br />Common Sizing Guideline: soft coral tanks up to 240 gallons, mixed reef tanks up to 190 gallons and SPS dominated tanks up to 160 gallons. Recommended Tank Depth: up to 30&quot; with carefully planned placement of corals. Power Consumption: approximately 480 Watts. Warranty: 1-Year Manufacturer's Limited Warranty.<br /><br /><strong>1. Unbeatable Performance:</strong> Superior design and high-end components produce 50% more light than most other equally sized T5 fixtures. Active cooling system allows bulbs to run at a more optimal temperature improving both bulb output and bulb life.<br /><strong>2. Energy Efficient:</strong> Produces up to 50% more light than most other equally sized T5 fixtures without using more energy.<br /><strong>3. Contemporary Design:</strong> Slim, silver colored body is lightweight, durable, rust-proof and just 2.1&quot; high. All components including the T5 ballasts are enclosed inside the fixture housing. The only items external to the fixture are a small junction box, 2 power-cords and an AC-DC Adapter to power the fans.<br /><strong>4. Independent Lamp Control:</strong> Fixture is wired with 2 bulbs on one power-cord and the other bulbs on the other allowing for independent control and dawn-dusk simulation.<br /><strong>5. Quiet, Cool Operation:</strong> Runs cool and produces virtually no noise.","A favorite among hobbyists who want top-of-the-line performance at a lower cost. ","","","","","","","3.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","ATI 60"" 6x80W SunPower High-Output T5 Fixture","0","simple","","","","","594.9500","","29.0000","","","","","","","","58.5","13.4","2.1","ATI","63","18","8","100-240 gallons","60"" 6x80W","","","594.95","","28","","1 Year Manufacturer's","","","Enabled","Yes","","","","","","","","","Taxable Goods","","",""
"admin","base","Default","simple","","ATI3017","1","ATI 60"" 8x80W SunPower High-Output T5 Fixture","","","/a/t/ati_sunpower_6_bulb_kit_39_1_6.jpg","/a/t/ati_sunpower_6_bulb_kit_39_1_6.jpg","/a/t/ati_sunpower_6_bulb_kit_39_1_6.jpg","/ati/ati_sunpower_6_bulb_kit.jpg,/ati/ati_sunpower_6_bulb_underside.jpg","ati-60-8x80w-sunpower-high-output-t5-fixture","ati-60-8x80w-sunpower-high-output-t5-fixture.html","Block after Info Column","","","","2","ATI","Catalog, Search","","","ATI 60&quot; 8x80W SunPower T5 High-Output Fixture complete with individual parabolic-style reflectors for each bulb made from silver-coated 98% reflective German-made aluminum, active cooling system w/ 2 fans, built-in electronic ballasts, acrylic shield, two 10 ft power-cords and a sleek, adjustable &quot;Grip-Lock&quot; style hanging kit. (Bulbs sold separately.)<br /><br />Common Sizing Guideline: soft coral tanks up to 320 gallons, mixed reef tanks up to 255 gallons and SPS dominated tanks up to 215 gallons. Recommended Tank Depth: up to 30&quot; with carefully planned placement of corals. Power Consumption: approximately 640 Watts. Warranty: 1-Year Manufacturer's Limited Warranty.<br /><br /><strong>1. Unbeatable Performance:</strong> Superior design and high-end components produce 50% more light than most other equally sized T5 fixtures. Active cooling system allows bulbs to run at a more optimal temperature improving both bulb output and bulb life.<br /><strong>2. Energy Efficient:</strong> Produces up to 50% more light than most other equally sized T5 fixtures without using more energy.<br /><strong>3. Contemporary Design:</strong> Slim, silver colored body is lightweight, durable, rust-proof and just 2.1&quot; high. All components including the T5 ballasts are enclosed inside the fixture housing. The only items external to the fixture are a small junction box, 2 power-cords and an AC-DC Adapter to power the fans.<br /><strong>4. Independent Lamp Control:</strong> Fixture is wired with 2 bulbs on one power-cord and the other bulbs on the other allowing for independent control and dawn-dusk simulation.<br /><strong>5. Quiet, Cool Operation:</strong> Runs cool and produces virtually no noise.","A favorite among hobbyists who want top-of-the-line performance at a lower cost. ","","","","","","","4.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","ATI 60"" 8x80W SunPower High-Output T5 Fixture","0","simple","","","","","699.9500","","38.0000","","","","","","","","58.5","17.5","2.1","ATI","63","22","8","130-320 gallons","60"" 8x80W","","","699.95","","34","","1 Year Manufacturer's","","","Enabled","Yes","","","","","","","","","Taxable Goods","","",""
"admin","base","Default","grouped","60,61,65,66,67,115,132","ATIAquablueSpecial","1","ATI Aquablue Special High-Output T5 Bulb ","","","/a/t/ati_bulbs_aquablue_chart_16_1_10.jpg","/a/t/ati_bulbs_aquablue_chart_16_1_10.jpg","/a/t/ati_bulbs_aquablue_chart_16_1_10.jpg","/ati/ati_bulbs_aquablue_chart.jpg,/ati/ati_bulbs_packaging.jpg","ati-aquablue-special-high-output-t5-bulb","ati-aquablue-special-high-output-t5-bulb.html","Block after Info Column","","","","44","ATI","Catalog, Search","No","Yes","ATI Aquablue Special T5 HO Fluorescent bulb combines the properties of a full-spectrum bulb with an elevated blue color peak producing a bulb with an approximate color temperature of 15000K. Recommended Use: as a stand-alone bulb or in combination with Blue Plus, Purple Plus, True Actinic or other supplemental T5 bulbs.","A full-spectrum bulb with an approximate color temperature of 15000K","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","ATI Aquablue Special High-Output T5 Bulb ","0","grouped","","","","","","","","","","","","No layout updates"," ","No","","","","ATI","","","","","","","","","","","","30-Day Manufacturer's","10","10+","Enabled","Yes","","","","Mix &amp; Match pricing for this item is available for<br>CASE QUANTITIES ONLY. ","<p>You must order a COMPLETE CASE of a single item to qualify for the case pricing. You may not combine single units of Mix &amp; Match items to create a case.</p><p>For items offering Mix &amp; Match pricing, you may combine COMPLETE CASES of that item with full cases of other available items listed.</p>","<p>Example of Qualifying Mix &amp; Match:</p><p>+ 60 ATI 24W Coral Plus Bulbs</p><p>+ 40 ATI 24W Blue Plus Bulbs</p>  <div class=""break""></div><p> = 100 Units / 10 cases </p><p class=""green"">Qualifies for Mix  &amp; Match 10+ Case Pricing!</p>","<p>Example of Non-Qualifying Mix & Match:</p><p> + 60 ATI 24W Coral Plus Bulbs </p><p> + 21 ATI 24W Blue Plus Bulbs</p><p> + 19 ATI 80W Blue Plus Bulbs</p><div class=""break""></div><p> = 100 Units / 9 cases + 10 units, NOT 10 Cases</p><p class=""red"">Does Not Qualify for Mix & Match 10+ Case Pricing</p>  <p class=""green"">Qualifies for 1+ Case Pricing</p>","<p>Example of Non-Qualifying 1+ Case Pricing:</p><p> + 6 ATI 24W Coral Plus Bulbs</p><p> + 4 ATI 24W Blue Plus Bulbs </p> <div class=""break""></div><p> = 10 Units, NOT 1 case </p> <p class=""red"">Does Not Qualify for 1+ Case Pricing</p>","","","",""
"admin","base","Default","grouped","60,61,65,66,67,115,132","ATIBluePlus","1","ATI Blue Plus High-Output T5 Bulb ","","","/a/t/ati_bulbs_blue_plus_chart_26_1_7.jpg","/a/t/ati_bulbs_blue_plus_chart_26_1_7.jpg","/a/t/ati_bulbs_blue_plus_chart_26_1_7.jpg","/ati/ati_bulbs_blue_plus_chart.jpg,/ati/ati_bulbs_packaging.jpg","ati-blue-plus-high-output-t5-bulb","ati-blue-plus-high-output-t5-bulb.html","Block after Info Column","","","","0","ATI","Catalog, Search","No","Yes","ATI Blue Plus T5 HO Fluorescent bulb combines the properties of a blue bulb (approximately 460nm) with an actinic bulb (approximately 420nm) producing an intense blue light with high PAR numbers and a light spectrum that encourages both bluing in SPS corals and fluorescence in capable corals. Also helps balance out a washed-out/yellow hued tank. Recommend Use: as a supplement to metal halides or in combination with Aquablue Special, Purple Plus or other full spectrum T5 bulbs. Can also be used for dawn/dusk applications.","Produces an intense blue light with high PAR numbers and a light spectrum that encourages both bluing in SPS corals and fluorescence in capable corals.","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","ATI Blue Plus High-Output T5 Bulb ","0","grouped","","","","","","","","","","","","No layout updates"," ","No","","","","ATI","","","","","","","","","","","","30-Day Manufacturer's","10","10+","Enabled","Yes","","","","Mix &amp; Match pricing for this item is available for<br>CASE QUANTITIES ONLY. ","<p>You must order a COMPLETE CASE of a single item to qualify for the case pricing. You may not combine single units of Mix &amp; Match items to create a case.</p><p>For items offering Mix &amp; Match pricing, you may combine COMPLETE CASES of that item with full cases of other available items listed.</p>","<p>Example of Qualifying Mix &amp; Match:</p><p>+ 60 ATI 24W Coral Plus Bulbs</p><p>+ 40 ATI 24W Blue Plus Bulbs</p>  <div class=""break""></div><p> = 100 Units / 10 cases </p><p class=""green"">Qualifies for Mix  &amp; Match 10+ Case Pricing!</p>","<p>Example of Non-Qualifying Mix & Match:</p><p> + 60 ATI 24W Coral Plus Bulbs </p><p> + 21 ATI 24W Blue Plus Bulbs</p><p> + 19 ATI 80W Blue Plus Bulbs</p><div class=""break""></div><p> = 100 Units / 9 cases + 10 units, NOT 10 Cases</p><p class=""red"">Does Not Qualify for Mix & Match 10+ Case Pricing</p>  <p class=""green"">Qualifies for 1+ Case Pricing</p>","<p>Example of Non-Qualifying 1+ Case Pricing:</p><p> + 6 ATI 24W Coral Plus Bulbs</p><p> + 4 ATI 24W Blue Plus Bulbs </p> <div class=""break""></div><p> = 10 Units, NOT 1 case </p> <p class=""red"">Does Not Qualify for 1+ Case Pricing</p>","","","",""
